ID,NDC
605050166,6050501661
605050168,6050501681
605050169,6050501691
605050170,6050501701
605050183,6050501830
605050222,6050502221
605050223,6050502231
605050224,6050502241
605050247,6050502471
605050248,6050502481
605050249,6050502491
605050251,6050502511
605050252,6050502521
605050253,6050502531
605050257,6050502571
605050258,6050502581
605050260,6050502601
605050261,6050502611
605050262,6050502621
605050263,6050502631
605050264,6050502641
605050363,6050503631
605050399,6050503995
605050402,6050504025
605050403,6050504033
605050404,6050504045
605050560,6050505600
605050575,6050505751
605050578,6050505784
605050582,6050505824
605050583,6050505831
605050584,6050505841
605050586,6050505864
605050593,6050505931
605050791,6050507910
605050792,6050507920
605050793,6050507930
605050794,6050507940
605050795,6050507950
605050796,6050507960
605050798,6050507980
605050813,6050508131
605050820,6050508200
605050821,6050508210
605050823,6050508230
605050829,6050508291
605050830,6050508301
605050833,6050508335
605050839,6050508392
605050845,6050508455
605050847,6050508473
605050848,6050508485
605050953,6050509533
605050955,6050509551
605051003,6050510031
605051005,6050510051
605051316,6050513163
605051317,6050513173
605051318,6050513183
605051320,6050513201
605051321,6050513211
605051323,6050513231
605051325,6050513251
605051329,6050513291
605052502,6050525021
605052503,6050525031
605052521,6050525211
605052522,6050525221
605052526,6050525260
605052527,6050525270
605052528,6050525280
605052529,6050525290
605052530,6050525300
605052531,6050525310
605052542,6050525426
605052543,6050525436
605052544,6050525446
605052551,6050525515
605052552,6050525521
605052575,6050525750
605052578,6050525780
605052579,6050525790
605052580,6050525800
605052632,6050526321
605052633,6050526331
605052644,6050526441
605052648,6050526483
605052649,6050526493
605052650,6050526503
605052653,6050526530
605052654,6050526540
605052655,6050526551
605052656,6050526561
605052657,6050526571
605052659,6050526591
605052671,6050526710
605052673,6050526733
605052674,6050526743
605052675,6050526753
605052676,6050526763
605052677,6050526773
605052795,6050527950
605052805,6050528053
605052806,6050528063
605052807,6050528073
605052830,6050528300
605052831,6050528310
605052832,6050528320
605052833,6050528330
605052834,6050528340
605052835,6050528350
605052836,6050528360
605052850,6050528501
605052880,6050528800
605052881,6050528813
605052900,6050529000
605052901,6050529010
605052945,6050529450
605052965,6050529651
605052966,6050529661
605052985,6050529853
605052995,6050529953
605052996,6050529963
605052997,6050529973
605053075,6050530753
605053096,6050530962
605053097,6050530972
605053110,6050531100
605053111,6050531110
605053112,6050531120
605053113,6050531130
605053114,6050531140
605053120,6050531201
605053121,6050531211
605053130,6050531301
605053132,6050531321
605053133,6050531331
605053135,6050531358
605053137,6050531376
605053139,6050531391
605053140,6050531400
605053165,6050531650
605053170,6050531703
605053245,6050532453
605053246,6050532463
605053247,6050532473
605053250,6050532506
605053251,6050532516
605053252,6050532523
605053255,6050532553
605053275,6050532750
605053276,6050532760
605053277,6050532770
605053278,6050532780
605053280,6050532805
605053285,6050532856
605053409,6050534093
605053411,6050534113
605053438,6050534383
605053454,6050534545
605053517,6050535175
605053518,6050535186
605053532,6050535325
605053583,6050535836
605053638,6050536383
605053663,6050536633
605053664,6050536643
605053665,6050536653
605053666,6050536663
605053668,6050536683
605053669,6050536693
605053670,6050536703
605053673,6050536733
605053674,6050536743
605053675,6050536753
605053678,6050536783
605053679,6050536793
605053680,6050536803
605053681,6050536813
605053713,6050537139
605053847,6050538471
605053848,6050538481
605053849,6050538491
605053877,6050538773
605053927,6050539271
605053928,6050539281
605053929,6050539291
605053930,6050539301
605053947,6050539473
605053952,6050539523
605053972,6050539726
605053973,6050539736
605053992,6050539923
605054089,6050540893
605054183,6050541833
605054322,6050543221
605054327,6050543271
605054377,6050543773
605054378,6050543783
605054379,6050543793
605054382,6050543826
605054384,6050543846
605054462,6050544627
605054502,6050545020
605054503,6050545030
605054504,6050545040
605054505,6050545050
605054517,6050545173
605054518,6050545183
605054519,6050545193
605054520,6050545203
605054557,6050545579
605054558,6050545589
605054582,6050545823
605054583,6050545833
605054584,6050545843
605054585,6050545853
605054623,6050546235
605054630,6050546303
605054631,6050546313
605054632,6050546323
605054642,6050546423
605054643,6050546433
605054649,6050546493
605054650,6050546506
605054652,6050546523
605054653,6050546533
605054654,6050546543
605054666,6050546663
605054668,6050546686
605054683,6050546833
605054684,6050546843
605054685,6050546853
605054686,6050546863
605054702,6050547023
605054703,6050547033
605054706,6050547066
605054713,6050547133
605054714,6050547143
605054715,6050547153
605054716,6050547163
605055306,6050553061
605055307,6050553071
605056076,6050560764
605056097,6050560970
605056098,6050560981
605056101,6050561014
605056105,6050561051
605056110,6050561100
605056113,6050561136
605056114,6050561140
605056115,6050561152
605056128,6050561280
605056129,6050561292
605056130,6050561305
605056132,6050561326
605056134,6050561343
605056142,6050561425
605056143,6050561434
605056144,6050561444
605056145,6050561454
605056146,6050561460
605056147,6050561470
605056148,6050561480
605056149,6050561494
605056150,6050561505
605056151,6050561511
605056152,6050561521
605056156,6050561564
605056157,6050561574
605056159,6050561594
605056162,6050561625
605056166,6050561660
605056167,6050561671
605056177,6050561778
605056184,6050561846
605056185,6050561856
605056193,6050561931
605056194,6050561943
605056196,6050561964
605056197,6050561972
605056201,6050562013
605056205,6050562053
605056208,6050562083
605056209,6050562093
605056210,6050562103
605056211,6050562113
605056215,6050562151
605057006,6050570062
605057007,6050570072
605057008,6050570082
605057009,6050570092
605057010,6050570102
605057011,6050570112
605057012,6050570122
605057013,6050570132
605057014,6050570142
605057015,6050570152
605057016,6050570162
605057017,6050570172
605057064,6050570640
605057065,6050570650
605057066,6050570660
605057080,6050570802
605057081,6050570812
605057082,6050570822
605057083,6050570832
605057084,6050570842
605057085,6050570852
605057086,6050570862
605057087,6050570872
605057088,6050570880
605057089,6050570890
605057090,6050570900
605057091,6050570912
605057092,6050570922
605057093,6050570932
605120004,6051200041
605120009,6051200091
605120011,6051200111
605120012,6051200121
605120013,6051200131
605120014,6051200141
605120015,6051200151
605120016,6051200161
605120017,6051200171
605120018,6051200181
60533013,6053301329
60533014,6053301429
60539001,6053900101
60546001,6054600101
605601072,6056010721
60563001,6056300101
605640001,6056400011
605640003,6056400031
60565010,6056501001
60565011,6056501101
60565012,6056501202
60565013,6056501301
60565014,6056501402
60565015,6056501502
60565016,6056501601
60565017,6056501702
60565020,6056502001
60565030,6056503001
60565040,6056504001
60565050,6056505001
60565060,6056506001
60565230,6056523002
60565240,6056524002
60565250,6056525002
60565260,6056526002
60565270,6056527002
60565280,6056528002
60565290,6056529002
60565300,6056530002
60565310,6056531002
60568123,6056812301
605744113,6057441131
605744114,6057441141
60577574,6057757403
60577974,6057797409
605961072,6059610721
60599999,6059999910
606150001,6061500011
60630077,6063007704
60631040,6063104030
60631080,6063108030
60631412,6063141230
60631425,6063142530
60637022,6063702230
60637030,6063703030
60637031,6063703130
60637032,6063703230
60637033,6063703330
60637034,6063703430
60637035,6063703530
60637036,6063703630
60637037,6063703730
60637038,6063703830
60637039,6063703930
60637040,6063704030
60637041,6063704130
60637042,6063704230
60637043,6063704330
60637044,6063704430
60637045,6063704530
60637046,6063704630
60637047,6063704730
60637048,6063704830
60637049,6063704930
60637050,6063705030
60637051,6063705130
60637052,6063705230
60637053,6063705330
60637054,6063705430
60637055,6063705530
60637056,6063705630
60637057,6063705730
60637058,6063705830
60637059,6063705930
60637060,6063706030
60637061,6063706130
60637062,6063706230
60637063,6063706330
60637064,6063706430
60637065,6063706530
60637066,6063706630
60637067,6063706730
60637068,6063706830
60637069,6063706930
60637070,6063707030
60637071,6063707130
60637072,6063707230
60637073,6063707330
60637075,6063707530
60637076,6063707630
60637078,6063707830
60637079,6063707930
60637080,6063708030
60637081,6063708130
60637082,6063708230
60637083,6063708330
60637084,6063708430
60637085,6063708530
60637086,6063708630
60637087,6063708730
60637089,6063708930
60637090,6063709030
60637091,6063709130
60637092,6063709230
60637109,6063710930
60637111,6063711130
60637112,6063711230
60637113,6063711330
60637114,6063711430
60637117,6063711730
60637118,6063711830
60637119,6063711930
60637120,6063712030
60637121,6063712130
60637122,6063712230
60637123,6063712330
60637124,6063712430
60637140,6063714030
60637141,6063714130
60637142,6063714230
60637143,6063714330
60637144,6063714430
60637191,6063719130
60637192,6063719230
60637193,6063719330
60637194,6063719430
60637195,6063719530
60637200,6063720001
60637201,6063720101
60637202,6063720201
60637203,6063720301
60637204,6063720401
60637205,6063720501
60637206,6063720601
60637207,6063720701
60637208,6063720801
60637209,6063720901
60637210,6063721001
60637211,6063721101
60637214,6063721430
60637215,6063721530
60637216,6063721630
60637217,6063721730
60637218,6063721830
60637219,6063721930
60637225,6063722530
60637226,6063722630
60637227,6063722730
60637228,6063722830
60637229,6063722930
60637230,6063723000
60637231,6063723100
60637232,6063723200
60637300,6063730030
60637301,6063730130
606401700,6064017001
606401800,6064018001
606401900,6064019001
606402000,6064020001
606404018,6064040181
606408800,6064088001
606409000,6064090001
606409200,6064092001
606409400,6064094001
60665002,6066500201
60678001,6067800101
60687100,6068710001
60687103,6068710325
60687105,6068710521
60687111,6068711121
60687112,6068711221
60687114,6068711401
60687118,6068711821
60687119,6068711925
60687121,6068712125
60687122,6068712201
60687123,6068712301
60687125,6068712501
60687127,6068712765
60687128,6068712801
60687129,6068712901
60687130,6068713025
60687134,6068713401
60687136,6068713601
60687138,6068713801
60687139,6068713901
60687143,6068714301
60687145,6068714501
60687149,6068714994
60687150,6068715021
60687152,6068715201
60687155,6068715501
60687156,6068715625
60687157,6068715721
60687161,6068716101
60687162,6068716201
60687163,6068716301
60687165,6068716501
60687168,6068716801
60687169,6068716901
60687173,6068717357
60687178,6068717801
60687179,6068717901
60687184,6068718457
60687185,6068718532
60687188,6068718821
60687190,6068719001
60687191,6068719121
60687192,6068719221
60687195,6068719501
60687198,6068719825
60687199,6068719901
60687202,6068720221
60687203,6068720325
60687206,6068720601
60687210,6068721001
60687211,6068721121
60687213,6068721321
60687214,6068721401
60687215,6068721501
60687216,6068721625
60687217,6068721701
60687224,6068722401
60687226,6068722601
60687227,6068722794
60687228,6068722801
60687229,6068722901
60687230,6068723001
60687231,6068723101
60687234,6068723401
60687241,6068724125
60687242,6068724201
60687244,6068724467
60687245,6068724501
60687249,6068724967
60687252,6068725286
60687253,6068725301
60687256,6068725601
60687258,6068725871
60687260,6068726023
60687262,6068726256
60687265,6068726532
60687266,6068726621
60687268,6068726801
60687270,6068727001
60687271,6068727121
60687272,6068727294
60687273,6068727321
60687275,6068727566
60687281,6068728101
60687282,6068728201
60687286,6068728621
60687292,6068729201
60687293,6068729301
60687294,6068729421
60687295,6068729501
60687299,6068729925
60687302,6068730225
60687303,6068730301
60687304,6068730421
60687306,6068730601
60687309,6068730921
60687310,6068731009
60687311,6068731121
60687312,6068731201
60687313,6068731325
60687314,6068731425
60687315,6068731521
60687316,6068731601
60687317,6068731725
60687319,6068731921
60687321,6068732121
60687322,6068732201
60687325,6068732501
60687326,6068732625
60687327,6068732701
60687328,6068732831
60687330,6068733021
60687333,6068733301
60687335,6068733521
60687336,6068733665
60687338,6068733801
60687340,6068734001
60687341,6068734107
60687344,6068734425
60687345,6068734501
60687346,6068734601
60687349,6068734901
60687351,6068735101
60687352,6068735225
60687354,6068735401
60687355,6068735501
60687356,6068735601
60687357,6068735701
60687358,6068735825
60687360,6068736001
60687362,6068736221
60687363,6068736325
60687366,6068736625
60687367,6068736701
60687368,6068736801
60687369,6068736901
60687370,6068737001
60687371,6068737101
60687373,6068737321
60687374,6068737401
60687375,6068737501
60687377,6068737701
60687378,6068737825
60687379,6068737901
60687380,6068738001
60687381,6068738194
60687382,6068738201
60687384,6068738425
60687385,6068738525
60687386,6068738621
60687387,6068738701
60687388,6068738801
60687389,6068738921
60687390,6068739001
60687391,6068739101
60687394,6068739483
60687395,6068739583
60687396,6068739601
60687397,6068739725
60687398,6068739801
60687399,6068739925
60687401,6068740101
60687402,6068740201
60687404,6068740401
60687405,6068740583
60687406,6068740667
60687407,6068740701
60687408,6068740825
60687409,6068740925
60687410,6068741094
60687412,6068741221
60687413,6068741301
60687415,6068741501
60687416,6068741621
60687417,6068741771
60687418,6068741801
60687419,6068741901
60687420,6068742025
60687421,6068742125
60687422,6068742201
60687423,6068742321
60687424,6068742401
60687425,6068742501
60687426,6068742601
60687427,6068742701
60687428,6068742801
60687430,6068743001
60687431,6068743192
60687432,6068743201
60687433,6068743301
60687435,6068743521
60687436,6068743601
60687437,6068743701
60687438,6068743801
60687439,6068743901
60687441,6068744101
60687443,6068744301
60687444,6068744401
60687446,6068744601
60687447,6068744701
60687448,6068744867
60687449,6068744901
60687450,6068745001
60687451,6068745121
60687452,6068745201
60687453,6068745301
60687454,6068745401
60687455,6068745521
60687457,6068745701
60687458,6068745801
60687459,6068745901
60687460,6068746021
60687461,6068746101
60687462,6068746221
60687463,6068746301
60687464,6068746401
60687465,6068746501
60687466,6068746601
60687468,6068746801
60687470,6068747001
60687472,6068747201
60687473,6068747301
60687475,6068747501
60687476,6068747601
60687477,6068747701
60687479,6068747901
60687480,6068748021
60687481,6068748121
60687483,6068748301
60687484,6068748401
60687486,6068748601
60687487,6068748701
60687488,6068748801
60687490,6068749001
60687491,6068749101
60687492,6068749221
60687493,6068749301
60687494,6068749401
60687495,6068749501
60687496,6068749601
60687497,6068749701
60687499,6068749921
60687500,6068750001
60687502,6068750201
60687504,6068750401
60687506,6068750601
60687507,6068750701
60687508,6068750801
60687510,6068751001
60687513,6068751365
60687515,6068751501
60687517,6068751701
60687518,6068751801
60687519,6068751901
60687521,6068752101
60687524,6068752483
60687525,6068752521
60687526,6068752601
60687530,6068753001
60687531,6068753101
60687533,6068753309
60687541,6068754101
60687542,6068754221
60687550,6068755001
606961234,6069612341
606980000,6069800000
606980001,6069800010
60716100,6071610002
60717212,6071721248
60717213,6071721348
60717214,6071721448
60717920,6071792025
60723041,6072304104
60723205,6072320531
60723207,6072320731
60742003,6074200301
60742004,6074200401
60742005,6074200501
60742006,6074200601
60742200,6074220002
60742300,6074230001
60742400,6074240001
60758018,6075801805
60758060,6075806005
60758063,6075806305
60758119,6075811905
60758188,6075818805
60758556,6075855630
60758561,6075856130
60758615,6075861525
60758670,6075867030
60758773,6075877305
60758801,6075880105
60758802,6075880205
60758880,6075888005
60758908,6075890810
60760002,6076000221
60760005,6076000530
60760006,6076000630
60760009,6076000930
60760015,6076001515
60760017,6076001703
60760019,6076001930
60760025,6076002510
60760047,6076004724
60760050,6076005030
60760057,6076005730
60760058,6076005830
60760063,6076006390
60760064,6076006490
60760066,6076006660
60760067,6076006760
60760068,6076006830
60760069,6076006914
60760070,6076007007
60760071,6076007124
60760074,6076007410
60760075,6076007560
60760087,6076008730
60760088,6076008830
60760091,6076009190
60760092,6076009214
60760093,6076009306
60760094,6076009460
60760095,6076009500
60760097,6076009750
60760100,6076010090
60760112,6076011295
60760113,6076011301
60760123,6076012330
60760125,6076012530
60760129,6076012990
60760132,6076013230
60760134,6076013490
60760135,6076013500
60760139,6076013990
60760140,6076014015
60760151,6076015160
60760152,6076015212
60760153,6076015315
60760154,6076015430
60760155,6076015506
60760156,6076015630
60760157,6076015730
60760159,6076015930
60760161,6076016124
60760163,6076016390
60760164,6076016430
60760165,6076016530
60760169,6076016930
60760170,6076017030
60760173,6076017330
60760178,6076017830
60760179,6076017935
60760181,6076018130
60760184,6076018415
60760185,6076018514
60760186,6076018660
60760187,6076018760
60760190,6076019006
60760194,6076019414
60760199,6076019930
60760201,6076020130
60760203,6076020314
60760205,6076020560
60760209,6076020960
60760212,6076021215
60760215,6076021520
60760216,6076021690
60760217,6076021790
60760218,6076021820
60760219,6076021930
60760220,6076022030
60760222,6076022240
60760226,6076022630
60760227,6076022730
60760231,6076023190
60760233,6076023360
60760234,6076023460
60760235,6076023560
60760243,6076024360
60760245,6076024520
60760246,6076024630
60760247,6076024730
60760248,6076024890
60760249,6076024960
60760253,6076025304
60760255,6076025521
60760256,6076025690
60760259,6076025990
60760260,6076026060
60760262,6076026260
60760263,6076026304
60760264,6076026430
60760273,6076027360
60760274,6076027430
60760275,6076027512
60760276,6076027630
60760277,6076027710
60760281,6076028115
60760282,6076028290
60760284,6076028404
60760285,6076028520
60760288,6076028830
60760294,6076029421
60760295,6076029590
60760296,6076029695
60760298,6076029815
60760305,6076030510
60760306,6076030610
60760307,6076030720
60760309,6076030930
60760314,6076031420
60760315,6076031530
60760319,6076031909
60760325,6076032530
60760330,6076033020
60760331,6076033120
60760335,6076033520
60760336,6076033614
60760337,6076033728
60760339,6076033930
60760342,6076034290
60760343,6076034330
60760347,6076034728
60760351,6076035190
60760352,6076035290
60760357,6076035790
60760358,6076035830
60760359,6076035930
60760360,6076036030
60760362,6076036290
60760363,6076036360
60760365,6076036504
60760366,6076036604
60760367,6076036700
60760368,6076036815
60760369,6076036914
60760373,6076037321
60760374,6076037420
60760375,6076037500
60760377,6076037709
60760383,6076038360
60760386,6076038615
60760387,6076038714
60760392,6076039230
60760393,6076039390
60760395,6076039530
60760396,6076039605
60760397,6076039790
60760398,6076039890
60760399,6076039904
60760401,6076040130
60760404,6076040407
60760407,6076040798
60760408,6076040810
60760411,6076041130
60760413,6076041330
60760418,6076041804
60760419,6076041907
60760421,6076042190
60760422,6076042290
60760425,6076042530
60760426,6076042660
60760437,6076043790
60760444,6076044430
60760449,6076044950
60760455,6076045590
60760456,6076045620
60760457,6076045730
60760461,6076046130
60760462,6076046230
60760466,6076046630
60760467,6076046790
60760468,6076046890
60760472,6076047290
60760473,6076047335
60760476,6076047690
60760477,6076047790
60760478,6076047814
60760485,6076048530
60760491,6076049150
60760494,6076049460
60760495,6076049530
60760498,6076049804
60760501,6076050190
60760503,6076050304
60760507,6076050760
60760508,6076050830
60760511,6076051130
60760514,6076051460
60760515,6076051530
60760516,6076051630
60760521,6076052105
60760529,6076052924
60760531,6076053130
60760532,6076053260
60760535,6076053590
60760538,6076053830
60760544,6076054407
60760548,6076054860
60760549,6076054930
60760550,6076055030
60760552,6076055214
60760553,6076055360
60760554,6076055490
60760557,6076055790
60760560,6076056030
60760565,6076056590
60760568,6076056890
60760570,6076057028
60760571,6076057190
60760573,6076057330
60760577,6076057760
60760583,6076058305
60760596,6076059620
60760597,6076059720
60760598,6076059890
60760600,6076060030
60760601,6076060130
60760603,6076060320
60760604,6076060420
60760605,6076060530
60760610,6076061090
60760611,6076061130
60760612,6076061290
60760613,6076061330
60760616,6076061690
60760622,6076062209
60760623,6076062360
60760625,6076062590
60760626,6076062620
60760627,6076062760
60760630,6076063030
60760631,6076063130
60760635,6076063590
60760636,6076063610
60760637,6076063710
60760642,6076064290
60760643,6076064330
60760647,6076064730
60760650,6076065030
60760652,6076065260
60760660,6076066030
60760671,6076067160
60760693,6076069310
60760696,6076069614
60760700,6076070030
60760703,6076070330
60760705,6076070530
60760706,6076070630
60760708,6076070890
60760709,6076070930
60760713,6076071330
60760718,6076071824
60760737,6076073730
60760738,6076073890
60760745,6076074530
60760746,6076074690
60760756,6076075614
60760770,6076077030
60760771,6076077190
60760777,6076077730
60760782,6076078215
60760791,6076079124
60760804,6076080401
60760806,6076080630
60760807,6076080730
60760810,6076081030
60760811,6076081130
60760813,6076081330
60760815,6076081506
60760823,6076082360
60760824,6076082415
60760830,6076083020
60760834,6076083430
60760835,6076083530
60760849,6076084915
60760857,6076085730
60760860,6076086090
60760880,6076088005
60760903,6076090330
60760904,6076090430
60760905,6076090530
60760918,6076091850
60760921,6076092124
60760927,6076092760
60760934,6076093430
60760935,6076093550
60760959,6076095930
60760973,6076097360
60760975,6076097560
60762112,6076211204
60762113,6076211308
60762151,6076215116
60763376,6076337606
60763475,6076347502
60763476,6076347602
60768001,6076800101
60779001,6077900101
607811001,6078110013
607811002,6078110023
607811003,6078110033
607811010,6078110101
607812001,6078120011
607812002,6078120021
607812003,6078120031
607812018,6078120181
607813001,6078130011
60793104,6079310401
60793105,6079310501
60793115,6079311501
60793116,6079311601
60793117,6079311701
60793130,6079313010
60793131,6079313110
60793132,6079313202
60793136,6079313601
60793205,6079320505
60793215,6079321505
60793217,6079321720
60793411,6079341102
60793430,6079343020
60793431,6079343120
60793433,6079343320
60793434,6079343420
60793435,6079343520
60793437,6079343720
60793600,6079360010
60793601,6079360110
60793602,6079360210
60793700,6079370010
60793701,6079370110
60793702,6079370210
60793705,6079370505
60793850,6079385001
60793851,6079385101
60793852,6079385201
60793853,6079385301
60793854,6079385401
60793855,6079385501
60793856,6079385601
60793857,6079385701
60793858,6079385801
60793859,6079385901
60793860,6079386001
60833001,6083300101
60842021,6084202101
60842022,6084202201
60842023,6084202301
60842051,6084205101
60846202,6084620201
60846232,6084623201
60846301,6084630115
60846501,6084650101
60846502,6084650201
60846801,6084680101
60846802,6084680201
60846803,6084680301
60846804,6084680401
60846805,6084680501
60846806,6084680601
60846807,6084680701
60846808,6084680801
60846809,6084680901
60846810,6084681001
60846811,6084681101
60846812,6084681201
60846882,6084688201
60846884,6084688401
60849123,6084912301
60854001,6085400101
60867100,6086710064
60867102,6086710203
60875100,6087510004
60892601,6089260100
60892602,6089260233
60899010,6089901001
60899020,6089902001
60899030,6089903001
60899040,6089904001
60899050,6089905001
60899060,6089906001
60899070,6089907001
60899080,6089908001
60899090,6089909001
60899100,6089910001
60899110,6089911001
609050001,6090500011
609050002,6090500021
609050004,6090500041
609050005,6090500051
609050006,6090500061
609050007,6090500071
609050008,6090500081
609050010,6090500101
609050011,6090500111
609050020,6090500201
609050021,6090500211
609050022,6090500221
609050023,6090500231
609050024,6090500241
609050025,6090500251
609050026,6090500261
609050027,6090500271
609050028,6090500281
609050029,6090500291
609050030,6090500301
609050040,6090500401
609050041,6090500411
609050042,6090500421
609050043,6090500431
609050044,6090500441
609050045,6090500451
609050046,6090500461
609050047,6090500471
609050048,6090500481
609050049,6090500491
609050050,6090500501
609050051,6090500511
609050052,6090500521
609050062,6090500621
609050063,6090500631
609050064,6090500641
609050065,6090500651
609050600,6090506001
609050601,6090506011
609050602,6090506021
609050603,6090506031
609050604,6090506041
609050605,6090506051
609050606,6090506061
609050607,6090506071
609050610,6090506101
609050611,6090506111
609050612,6090506121
609050613,6090506131
609050801,6090508010
609050802,6090508020
609050803,6090508030
609050804,6090508040
609050805,6090508050
609050806,6090508060
609050807,6090508070
609050808,6090508080
609050809,6090508090
609050810,6090508100
609050811,6090508110
609050812,6090508120
609050813,6090508130
609050814,6090508140
609050815,6090508150
609050816,6090508160
609050817,6090508170
609050818,6090508180
609050819,6090508190
609050820,6090508200
609050821,6090508210
609050822,6090508220
609050823,6090508230
609050824,6090508240
609050825,6090508250
609050826,6090508260
609050827,6090508270
609050828,6090508280
609050829,6090508290
609050830,6090508300
609050831,6090508310
609050832,6090508320
609050833,6090508330
609050834,6090508340
609050835,6090508350
609050836,6090508360
609050837,6090508370
609050838,6090508380
609050839,6090508390
609050840,6090508400
609050841,6090508410
609050842,6090508420
609050843,6090508430
609050844,6090508440
609050845,6090508450
609050846,6090508460
60913006,6091300601
60913007,6091300702
60913008,6091300801
60913009,6091300902
60913010,6091301002
60913017,6091301702
60913018,6091301802
60913031,6091303101
60913041,6091304101
60913051,6091305101
60913060,6091306001
60913061,6091306101
60913415,6091341511
60913999,6091399902
60914001,6091400100
60914002,6091400201
60923284,6092328410
60923363,6092336302
60923465,6092346502
60933200,6093320000
60933210,6093321000
60933220,6093322000
60934002,6093400201
60934003,6093400301
60934004,6093400401
60934005,6093400501
60934006,6093400601
60940020,6094002001
60940024,6094002401
60941001,6094100101
60951602,6095160270
60951700,6095170070
60951701,6095170170
60951712,6095171270
60951794,6095179470
60951795,6095179570
60954001,6095400101
60954010,6095401001
60954100,6095410001
60977141,6097714101
60980002,6098000201
610101111,6101011110
610101112,6101011122
610101122,6101011223
610101550,6101015501
610101560,6101015601
610102017,6101020170
610103111,6101031111
610104400,6101044001
610104401,6101044011
610104402,6101044021
610104403,6101044031
610104404,6101044041
610104405,6101044051
610104406,6101044060
610104407,6101044070
610104408,6101044080
610104409,6101044090
610104410,6101044100
610104411,6101044110
610105000,6101050000
610105111,6101051110
610105200,6101052001
610105300,6101053000
610105400,6101054002
610105600,6101056001
610105601,6101056012
610105701,6101057014
610105800,6101058002
610106103,6101061031
610106700,6101067002
610107111,6101071110
610108100,6101081001
610108201,6101082010
610108202,6101082020
610108300,6101083001
610108600,6101086001
610108700,6101087001
61012011,6101201101
610160001,6101600011
610160002,6101600022
610160003,6101600032
610160004,6101600040
610160005,6101600050
610160006,6101600060
610160007,6101600070
61037414,6103741401
61041211,6104121109
61041212,6104121203
61047120,6104712001
61047202,6104720204
610652001,6106520011
61077001,6107700111
61077003,6107700311
61077005,6107700511
61077011,6107701111
61077019,6107701911
61077020,6107702011
61077021,6107702111
61077026,6107702611
61077028,6107702811
61077034,6107703411
61077036,6107703611
61077038,6107703811
61077039,6107703911
61077047,6107704711
61077088,6107708811
61077096,6107709611
61077101,6107710111
61077117,6107711711
61077118,6107711811
61077121,6107712111
61077123,6107712311
61077125,6107712511
61077127,6107712711
61077133,6107713311
61077135,6107713511
61077137,6107713711
610961002,6109610021
610961003,6109610031
610961004,6109610042
610961005,6109610051
610961022,6109610221
610961027,6109610271
610961032,6109610321
610961033,6109610331
610961035,6109610351
610961038,6109610381
610961039,6109610391
610962001,6109620011
610962006,6109620061
610962007,6109620071
610962014,6109620141
610962023,6109620231
610962030,6109620301
610962034,6109620341
61098010,6109801001
61098020,6109802001
61098030,6109803001
61098040,6109804001
61098050,6109805001
61128001,6112800101
61128002,6112800201
61140001,6114000101
61145101,6114510106
61145102,6114510206
61145202,6114520250
61145203,6114520350
61152195,6115219560
61152196,6115219606
61152199,6115219999
61168101,6116810104
61197000,6119700000
61197001,6119700100
61245084,6124508413
61245085,6124508513
61245116,6124511613
61245145,6124514513
61245146,6124514613
61245175,6124517513
61245176,6124517613
61269410,6126941020
61269450,6126945020
61269460,6126946090
61279001,6127900101
61296000,6129600000
61296001,6129600100
61296002,6129600200
61296003,6129600300
61296004,6129600400
61296005,6129600500
61296006,6129600600
61296007,6129600700
61296008,6129600800
61296009,6129600900
613000001,6130000011
61314014,6131401405
61314016,6131401601
61314019,6131401905
61314030,6131403001
61314044,6131404475
61314126,6131412605
61314143,6131414305
61314144,6131414405
61314203,6131420315
61314204,6131420415
61314206,6131420615
61314224,6131422405
61314225,6131422505
61314226,6131422605
61314227,6131422705
61314237,6131423710
61314238,6131423805
61314245,6131424501
61314271,6131427105
61314272,6131427225
61314304,6131430401
61314308,6131430802
61314312,6131431201
61314318,6131431801
61314320,6131432001
61314326,6131432601
61314354,6131435401
61314355,6131435501
61314396,6131439601
61314547,6131454701
61314628,6131462810
61314630,6131463006
61314631,6131463136
61314633,6131463305
61314637,6131463705
61314641,6131464175
61314643,6131464305
61314645,6131464511
61314646,6131464610
61314647,6131464705
61314656,6131465605
61314665,6131466505
61314672,6131467225
61314701,6131470101
61314866,6131486601
61328007,6132800701
61328106,6132810610
61328110,6132811001
61328119,6132811928
61328120,6132812011
61328121,6132812112
61328122,6132812205
61328302,6132830212
61330123,6133012301
61333201,6133320101
61333202,6133320201
61333203,6133320301
61333204,6133320401
61333205,6133320501
61333206,6133320601
61336001,6133600100
61344452,6134445230
61344455,6134445525
61352001,6135200101
61352004,6135200401
61358040,6135804003
61358100,6135810001
613602037,6136020371
61364181,6136418103
61369101,6136910118
61369102,6136910218
61369103,6136910318
61369105,6136910511
61369201,6136920112
61369301,6136930123
61380156,6138015627
61380161,6138016127
61380166,6138016627
61380167,6138016727
61380310,6138031027
61380311,6138031127
61383018,6138301801
61383148,6138314801
61383248,6138324801
61383501,6138350159
61383601,6138360101
61383701,6138370101
61387247,6138724702
61387248,6138724802
61387249,6138724902
61387250,6138725002
613930003,6139300030
613980828,6139808280
614200001,6142000011
61426123,6142612301
61442101,6144210101
61442102,6144210201
61442103,6144210301
61442112,6144211201
61442113,6144211301
61442114,6144211401
61442115,6144211501
